title,title-en,category,region,position,website,address,desc-fr,desc-en,wiki-fr,wiki-en,popularity,credit-desc-fr,credit-desc-en
Musée de la Biere,,museum,lorraine,"[49.489262,5.185564]",museedelabiere.com,"17 Rue du Moulin, 55700 Stenay","Le musée de la Bière labellisé « Musée de France » et inscrit au titre des Monuments historiques est situé au sein de la ville de Stenay (Département de la Meuse - Région Grand Est). Musée mono-thématique géré par le Département de la Meuse, il retrace l’histoire des techniques, des traditions et des arts brassicoles, des origines mésopotamiennes à nos jours.",,4201131,,1,Wikipédia : Musée de la Bière,
Parc Zoologique de Champrépus,,museum,bassenormandie,"[48.8336711,-1.32388300000002]",www.zoo-champrepus.com,"493 rue Saint Gaud, 50800 Champrepus","Le parc zoologique de Champrepus est un parc zoologique français privé situé sur la route Villedieu-les-Poêles - Granville, dans le département de la Manche, en Normandie.",,2976031,,1,Wikipédia : Parc zoologique de Champrepus,
Place Du Vieux Marché de Rouen,,city,hautenormandie,"[49.4433433,1.08837070000004]",,"Place du Vieux Marché, 76000 Rouen",La place du Vieux-Marché est une place historique de Rouen.,,1345075,,1,Wikipédia : Place du Vieux-Marché,
Château de Lichtenberg,Château de Lichtenberg,historical,alsace,"[48.9212148,7.48648979999996]",www.chateaudelichtenberg.com,"Rue des Cochers, 67340 Lichtenberg",Le château de Lichtenberg se situe dans la commune française de Lichtenberg et le département du Bas-Rhin. Il fait l’objet d’un classement au titre des monuments historiques depuis mai 1878.,"The Château de Lichtenberg is a castle built on a singular prominence in the northern Vosges at the end of the village of Lichtenberg, Bas-Rhin department in Alsace in north-eastern France. The castle was first mentioned in 1206 and is most well known as the home of the Counts of Hanau-Lichtenberg. It was left in ruins in 1870 after bombardment by Württemberg troops during the Franco-Prussian War, but was restored in the 1990s and is open to the public.",338248,22237138,1,Wikipédia : Château de Lichtenberg (Alsace),Wikipédia : Château de Lichtenberg
Massif du Taennchel,Taennchel,nature,alsace,"[48.234898,7.25876300000004]",,"Massif du Taennchel, 68150 Ribeauvillé","Le Taennchel (prononcé [tɛnçəl]) est un sommet du massif des Vosges culminant à 988 mètres. Il s'élève dans l'Est de la France, dans le département du Haut-Rhin (région Grand Est), à mi-chemin entre Strasbourg au nord et Mulhouse au sud, soit à une soixantaine de kilomètres de chacune des deux villes.
Il existe peu d'endroits aussi énigmatiques dans le massif que cette crête de six kilomètres de longueur. Le sol est jonché de rochers et d'inscriptions diverses dont un bon nombre restent mystérieuses. Une autre curiosité est le « mur païen » qui parcourt ses flancs et dont l'origine reste inconnue.
Le sommet accueille de nombreuses espèces végétales et animales, parmi lesquelles le lynx qui a été réintroduit au XXe siècle.","The Taennchel is one of the summits of the Vosges Mountains, rising to 988 metres (3,241 ft).  The Taennchel rises at the East of France, in the département of Haut-Rhin (region Alsace), halfway between Strasbourg to the North and Mulhouse to the South, around 60 km (40 mi) from both cities.
The general area around the crest, which is 6 km long, is enigmatic.  The ground is strewn with rocks and various inscriptions, many of them undeciphered and remaining mysterious.  Another curiosity is the ""pagan wall"" which covers its sides and whose origin is unknown.
The summit shelters numerous vegetable and animal species, including the lynx, which was reintroduced to the area during the 20th century.",1276065,15459539,1,Wikipédia : Taennchel,Wikipédia : Taennchel
Bibliothèque Humaniste,Humanist Library of Sélestat,historical,alsace,"[48.2603588,7.45505849999995]",www.bibliotheque-humaniste.fr,"1 Place Dr Maurice Kubler, 67600 Sélestat","La Bibliothèque humaniste de Sélestat, en Alsace, est installée depuis 1889 dans l'ancienne halle aux blés de cette commune du Bas-Rhin. Cet édifice fut construit par Gustave Klotz entre 1843 et 1845 sur l'emplacement de l'ancienne douane, au cœur du centre ville historique, non loin de l'église gothique Saint-Georges et de l'église romane Sainte-Foy.
Après quatre ans de fermeture dans le cadre d'un projet de restructuration et de mise aux normes, la bibliothèque, réaménagée par Rudy Ricciotti, a rouvert ses portes le 23 juin 2018.
Elle possède un fonds important de manuscrits médiévaux et d'imprimés des XVe et XVIe siècles, en particulier les quelque 670 volumes reliés en cuir de la bibliothèque personnelle de l'humaniste alsacien Beatus Rhenanus, inscrite en 2011 au Registre « Mémoire du monde » de l’UNESCO.","The Humanist Library in Sélestat is one of the most important cultural treasures of Alsace, France. According to a traditional saying, Alsace has three great treasures: Strasbourg Cathedral, the Isenheim Altarpiece in Colmar and the Humanist Library in Sélestat.
Actually, there are in fact two Renaissance humanist libraries involved, the library of the Humanist School and the private library of the famous scholar, Beatus Rhenanus (1485–1547).",1793329,14864265,1,Wikipédia : Bibliothèque humaniste,Wikipédia : Humanist Library of Sélestat
Lac de Chalain,Lac de Chalain,nature,franchecomte,"[46.6719112,5.78710950000004]",,"Lac de Chalain, 39130 Fontenu","Le lac de Chalain est un lac glaciaire de 232 hectares (un des plus grands lacs naturels de France) dans la reculée de Chalain, du massif du Jura, entre les communes de Fontenu, Marigny, et Doucier, dans le Jura, en Bourgogne-Franche-Comté. Ses vestiges de cité lacustre néolithique (-4000 à -750) du lac de Chalain (rive occidentale) à l'extrémité ouest du lac, et du Grand Lac de Clairvaux à 20 km au sud-ouest, sont classés aux monuments historiques depuis 1911, ainsi qu'au Patrimoine mondial de l'Humanité (non ouvert au public).",Lac de Chalain is a lake in the Jura department of France. It is located on the territory of the commune of Fontenu.,530834,18411704,1,Wikipédia : Lac de Chalain,Wikipédia : Lac de Chalain
Mittelbergheim,Mittelbergheim,city,alsace,"[48.39611,7.44211799999994]",,67140 Mittelbergheim,"Mittelbergheim est une commune française située dans le département du Bas-Rhin, en région Grand Est. Elle est classée parmi les Plus Beaux Villages de France. 
Cette commune se trouve dans la région historique et culturelle d'Alsace.","Mittelbergheim is a commune in the Bas-Rhin department in Alsace in north-eastern France.
The village is a member of the Les Plus Beaux Villages de France (""The most beautiful villages of France"") association.
Its  vineyards produce one of the finest Alsacian wines: the Grand Cru Zotzenberg.",297312,15308855,1,Wikipédia : Mittelbergheim,Wikipédia : Mittelbergheim
La Maison du Camembert,,museum,bassenormandie,"[48.8937034,0.177429999999958]",www.maisonducamembert.com,"61 Le Bourg, 61120 Camembert","Le camembert de Normandie est un fromage au lait cru de vache, à pâte molle légèrement salée et à croûte fleurie dont le lait cru est produit et transformé en Normandie. Depuis 1982, il est protégé en France par une appellation d'origine contrôlée (AOC), et dans l'ensemble des pays de l'Union européenne par une appellation d'origine protégée (AOP), qui le distingue de camemberts ne répondant pas au même cahier des charges. Le nom provient du village de Camembert, en Basse-Normandie, où le fromage aurait été originellement fabriqué.
Cette production-transformation représente 4,2 % du volume total des camemberts fabriqués en France.",,31542,,1,Wikipédia : Camembert de Normandie,
Musée Unterlinden,Unterlinden Museum,museum,alsace,"[48.0798414,7.35553449999998]",www.musee-unterlinden.com,"1 Rue des Unterlinden, 68000 Colmar","Le musée Unterlinden est un musée d'association situé dans la ville alsacienne de Colmar (Haut-Rhin). C'est l'un des musées des beaux-arts de province le plus visité (180 000 visiteurs par an, avant le début des travaux d'agrandissement). Il est géré, depuis plus de 150 ans, par la société Schongauer qui est dotée d’une autonomie financière et administrative, et bénéficie du label musée de France, contrôlé par le service des Musées de France. Autour du cloître du XIIIe siècle se déploient les collections du XVe au XVIIIe siècle. L'œuvre la plus célèbre, le retable d'Issenheim a trouvé sa place dans l'ancienne église conventuelle.","The Unterlinden Museum (French: Musée Unterlinden) is located in Colmar, in the Alsace region of France. The museum, housed in a 13th-century Dominican religious sisters' convent and a 1906 former public baths building, is home to the Isenheim Altarpiece by Matthias Grünewald and features a large collection of local and international artworks and manufactured artifacts from prehistorical to contemporary times. It is a Musée de France. With roughly 200,000 visitors per year, the museum is the most visited in Alsace.",1017465,4347660,1,Wikipédia : Musée Unterlinden,Wikipédia : Unterlinden Museum
Grottes de Lascaux,Lascaux,historical,aquitaine,"[45.0538453,1.16818590000003]",www.lascaux-ii.fr,"Lieu-dit Lascaux, 24290 Montignac","La grotte de Lascaux, située sur la commune de Montignac en Dordogne, dans la vallée de la Vézère, en France, est l'une des plus importantes grottes ornées du Paléolithique par le nombre et la qualité esthétique de ses œuvres. Elle est parfois surnommée « la chapelle Sixtine de l'art pariétal » ou « chapelle Sixtine du Périgordien » selon une expression attribuée à Henri Breuil,, qui la nomme également « Versailles de la Préhistoire » ou « Altamira française ».
Les peintures et les gravures qu'elle renferme n’ont pas pu faire l’objet de datations directes précises : leur âge est estimé entre environ 18 000 et 17 000 ans à partir de datations et d’études réalisées sur les objets découverts dans la grotte. La plupart des préhistoriens les attribuent au Magdalénien ancien, sauf quelques-uns qui penchent plutôt pour le Solutréen qui le précède, voire pour le Gravettien.","Lascaux (French: Grotte de Lascaux, ""Lascaux Cave""; English: , French: [lasko]) is the setting of a complex of caves near the village of Montignac, in the department of Dordogne in southwestern France. Over 600 parietal wall paintings cover the interior walls and ceilings of the cave. The paintings represent primarily large animals, typical local and contemporary fauna that correspond with the fossil record of the Upper Paleolithic time. The drawings are the combined effort of many generations, and with continued debate, the age of the paintings is estimated at around 17,000 years (early Magdalenian). Lascaux was inducted into the UNESCO World Heritage Sites list in 1979, as an element of the Prehistoric Sites and Decorated Caves of the Vézère Valley.",3852960,18594,3,Wikipédia : Grotte de Lascaux,Wikipédia : Lascaux
Bergheim,"Bergheim, Haut-Rhin",city,alsace,"[48.2056619,7.36217499999998]",,68750 Bergheim,"Bergheim est une commune française située dans le département du Haut-Rhin, en région Grand Est.
Cette commune se trouve dans la région historique et culturelle d'Alsace.
Ses habitants sont appelés les Bergheimois et les Bergheimoises.
L’habitat se concentre, encore au début du XXIe siècle, essentiellement au-dedans d’un rectangle de 300 m sur 500 m, aux angles arrondis, déterminé par la double enceinte médiévale, laquelle a été conservée jusqu’à nos jours sur quasi toute sa longueur. La ville a somme toute peu débordé de cet étroit périmètre au fil des siècles, allant seulement s’étendre sur quelques centaines de mètres vers l’est, sur le Wolfshoehle, et vers l’ouest, en direction du hameau de Froehn, où se construisent de nouveaux logements et où se sont implantées quelques entreprises.","Bergheim is a commune in the Haut-Rhin department in Grand Est in north-eastern France.
It is a completely fortified town and has an ancient and remarkable church, as well as magnificent towers and walls.  The entire population was wiped out by two wars and the plague in the 17th-18th centuries.  To replace the population, thousands of people from other countries were invited to immigrate to Bergheim.  The majority of people who immigrated at that times were Swiss, German, Hungarian, Austrian, or Romanian.
The city runs on tourism and the grape vines that surround the city and the region.",288405,2913250,1,Wikipédia : Bergheim,"Wikipédia : Bergheim, Haut-Rhin"
Saint-Hippolyte,"Saint-Hippolyte, Haut-Rhin",city,alsace,"[48.233309,7.36795299999994]",,68590 Saint-Hippolyte,"Saint-Hippolyte est une commune française située dans le département du Haut-Rhin, en région Grand Est.
Cette commune se trouve dans la région historique et culturelle d'Alsace.","Saint-Hippolyte (German: Sankt Pilt) is a commune in the Haut-Rhin department in Grand Est in north-eastern France.
It is often said to be the birthplace of the 8th-century saint and abbot, Fulrad, who built a monastery there. Saint-Hippolyte is situated very close to the highly strategic castle of Haut-Koenigsbourg, and for many centuries the conflict centred on possession of the castle had a great influence, mostly destructive, on the history of the town.",288729,7602173,1,Wikipédia : Saint-Hippolyte (Haut-Rhin),"Wikipédia : Saint-Hippolyte, Haut-Rhin"
Puy de Dôme,Puy de Dôme,nature,auvergne,"[45.7720165,2.96245049999993]",,"Puy de Dôme, 63870 Orcines","Le puy de Dôme est un volcan endormi de la chaîne des Puys, dans le Massif central. Il se trouve à une quinzaine de kilomètres de Clermont-Ferrand et a donné son nom au département du Puy-de-Dôme. La chaîne des Puys est devenue un site classé en 2000. Le puy de Dôme fait  partie du réseau des grands sites de France et a reçu, début 2008, le label « Grand site de France ».","Puy de Dôme (US: , French: [pɥi də dom] (listen); Auvergnat: Puèi Domat [ˈpœj duˈma(t)] or Puèi de Doma [ˈpœj də ˈdumɔ]) is a lava dome and one of the youngest volcanoes in the Chaîne des Puys region of Massif Central in central France. This chain of volcanoes including numerous cinder cones, lava domes and maars is far from the edge of any tectonic plate. Puy de Dôme was created by a Peléan eruption, some 10,700 years ago. Puy de Dôme is approximately 10 kilometres (6 mi) from Clermont-Ferrand. The Puy-de-Dôme département is named after the volcano.",7760,351238,1,Wikipédia : Puy de Dôme,Wikipédia : Puy de Dôme
Marché De Noël De Strasbourg,"Christkindelsmärik, Strasbourg",event,alsace,"[48.5847329,7.74854030000006]",https://noel.strasbourg.eu/,"29 Rue de la Nuée-Bleue, 67000 Strasbourg","Le Christkindelsmärik, ou « marché de l’enfant Jésus », est le nom donné en langue alsacienne au traditionnel marché de Noël qui se tient depuis 1570 à Strasbourg, en Alsace, et a été longtemps le seul en France. Il débute le premier samedi de l’Avent pour s’achever le 24 décembre au soir. Le Christkindelsmärik attire chaque année deux millions de visiteurs venus du monde entier.","Christkindelsmärik (Alsatian dialect meaning ""Market of the Christ Child"") is a Christmas market held annually in Strasbourg, France on the Grande Île near Strasbourg Cathedral and Place Kléber. It draws in approximately 2 million visitors each year and since the arrival of TGV service in Strasbourg in 2007, the number of visitors has been on the rise. Hotels can be booked a year in advance and some receive between 15-17% of their yearly income thanks to the Christkindelsmärik's visitors. It is considered one of the most famous Christmas markets throughout Europe. It is estimated that the city benefits of a 16 million Euros profit from this 38-day-long tradition. It is mostly famous for its fragrance of mulled wine (French: vin chaud; German: Glühwein).",2055677,12325365,3,Wikipédia : Christkindelsmärik,"Wikipédia : Christkindelsmärik, Strasbourg"
